Id,SalePrice
2735,140650.67998828556
2736,144693.1088356731
2737,118590.73099948319
2738,138960.22797888462
2739,156995.9144560858
2740,138082.22963422808
2741,144663.16547070967
2742,156399.9474263074
2743,156854.50044197985
2744,160970.91569169535
2745,139120.50948379593
2746,136238.098074679
2747,149513.2316913011
2748,130726.32760097107
2749,127677.78669852736
2750,130496.82982903217
2751,133135.45675727585
2752,197476.86464242282
2753,149686.90608321206
2754,199260.96710297823
2755,133956.220172955
2756,90427.420667097
2757,65431.91793508914
2758,83572.95717911469
2759,158393.89566636755
2760,121660.32000095231
2761,142895.0377022965
2762,144672.85170671766
2763,177978.20771939532
2764,152327.7008395788
2765,287282.44669070333
2766,135975.78795805527
2767,89028.6958342471
2768,132563.8632276733
2769,132490.37636359307
2770,138579.41543912943
2771,106569.37760417315
2772,112770.63524777377
2773,168470.73669544747
2774,148777.95148953015
2775,112610.70558936654
2776,137062.75336182796
2777,152337.01097171434
2778,102044.97839732585
2779,116937.05420897795
2780,96947.40691609781
2781,95787.9001774807
2782,96231.84197547864
2783,96295.6500191071
2784,126707.29866724575
2785,136251.1333350551
2786,64399.41776320956
2787,127350.48563631863
2788,73442.29200588982
2789,165282.81182877475
2790,95137.65765833858
2791,113923.64622192174
2792,56719.77456840053
2793,170086.6188557523
2794,93996.69354435145
2795,123360.36564268461
2796,96657.87615917191
2797,207746.7507506256
2798,101422.58205390882
2799,117545.69957262988
2800,68567.81890109918
2801,104011.70794402465
2802,125839.01668976543
2803,164913.4200864355
2804,138505.20535584242
2805,105092.16273166522
2806,84106.8848313424
2807,163864.17012854732
2808,144410.66781405403
2809,134412.10688061165
2810,128493.57041382046
2811,158075.71614791604
2812,159660.6506075681
2813,159332.65471582566
2814,159966.21365081702
2815,92740.55244305468
2816,237158.08589432837
2817,155655.27212606056
2818,130760.7815021231
2819,175286.49427895577
2820,140942.00837596902
2821,99964.80136546447
2822,188512.29575178484
2823,316538.7655186399
2824,180567.52832009178
2825,147010.2712966476
2826,132889.71764887052
2827,137541.4988289623
2828,215299.05839511033
2829,200722.710658114
2830,224579.8410535091
2831,170952.0055547452
2832,256923.4905217181
2833,304165.9589666779
2834,224157.22155270076
2835,221404.46114540595
2836,191669.34465353948
2837,152363.82154497816
2838,153341.27811718994
2839,172652.6738674464
2840,205952.05229770124
2841,202921.90303894837
2842,228999.3610752905
2843,151367.9621491214
2844,170346.5310994453
2845,125452.52876808152
2846,208674.8246940421
2847,204871.82265236022
2848,219260.07311503787
2849,199109.62567493916
2850,272130.4632661479
2851,213778.33220101235
2852,231660.3938458178
2853,240831.9033424581
2854,138401.36943206267
2855,200358.3511162766
2856,199052.63589355708
2857,188130.8968413583
2858,200246.395479405
2859,113315.77773428817
2860,132487.13773744844
2861,126691.89681990158
2862,193774.0458805695
2863,126958.00930261833
2864,244819.99891532448
2865,143073.1376842676
2866,138986.60597483924
2867,100028.49657332899
2868,94240.21123908955
2869,101196.24299338956
2870,125802.31839660738
2871,85464.5225151222
2872,51091.96057528689
2873,99683.16569892438
2874,141209.81101415498
2875,114791.41193674855
2876,167894.554315931
2877,147370.79369531345
2878,166846.01615428602
2879,135911.49730550192
2880,103596.82532329923
2881,150679.5984915788
2882,178542.69979669244
2883,196533.15680204073
2884,199578.5463226305
2885,190385.25391168066
2886,246295.997373189
2887,90309.31618957083
2888,142316.0099043687
2889,58962.32466891557
2890,75267.82826830633
2891,134329.9509528579
2892,47074.76400535989
2893,76806.08555752735
2894,59317.7480056804
2895,339612.4077718803
2896,288948.6152585143
2897,207106.54306799007
2898,153141.1542383606
2899,211908.6127574957
2900,161733.23150761356
2901,210334.7109135649
2902,198997.92262391472
2903,325857.5395310956
2904,345956.5692082825
2905,94952.76314840377
2906,196639.2217636963
2907,113207.82305634643
2908,132069.3636783887
2909,153085.9646868398
2910,77570.89412382463
2911,82392.88004903473
2912,146255.4608730087
2913,81459.74710935567
2914,80547.53658128201
2915,90200.69803702355
2916,81293.98869067177
2917,165336.27451228563
2918,119322.53682274329
2919,213309.75686080428
